ID,createdAt,createdBy,modifiedAt,modifiedBy,customer_id,customer_name,region_ID,status,deleted
869f416a-5693-473f-a137-5393e4441319,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0000214324,Travis County TX,3f50e044-7a67-4ef4-b14d-4112707218b0,Active,
6069d77e-5c55-4b3f-b3b8-b005fe830832,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0004766917,Harald Indústria E Comércio - Platform & Technologies,fc6dfc5b-5489-4385-ac4c-d73b9bd8b383,Active,
d6cff7c9-52b1-4e97-a88d-b00a80c5e87c,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0000826806,Société des Transports,cf73be2c-05c4-4ce2-932f-69cc8d0e35ef,Active,
e54b15ab-187d-40d8-ae0b-1d7f7d7da807,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001084663,Schweizerische Bundesbahnen SBB,efa2b126-e8d4-43da-a24c-f0c864a40a53,Active,
60b8769b-2b76-407c-9bba-e1489f3aa686,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0013415249,Golosinas Fini,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
5bb105a9-a7db-4149-8694-ec6b537c6434,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0021143627,SIASUN Robot & Automation Co. Ltd,e7608ca8-b399-4ede-8247-7371c7f890f3,Active,
fa3e9525-6a5a-40ee-9b30-4e4996a8e0ef,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0007254628,SMC TREVISO S.R.L.,baf7b11f-ed96-40f9-8dec-5c604ca035c6,Active,
83785000-1627-4024-9007-79956a21fbba,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0026205778,BTQA PARTNERS LIMITED - Platform & Technologies,1251271f-5b56-4996-b911-0f69352df259,Active,
cd8c64a8-b417-48c6-bb00-64b6b2fb3fe0,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001090927,Hamberger Industriewerke GmbH,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
0ab9c1af-337a-4905-83d1-2b88bbefa338,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001208043,OTC_Education_UK,c743e6f1-405d-421d-9f36-2fbf6e0cb02f,Active,
3feab2a9-16da-4dc3-8b7e-b4c6ca9a98d2,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001102245,MERCADONA S.A.,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
79b3ff76-d67b-4d92-8952-538e1b4efe40,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0050242509,FOUNA DISTRIBUTION,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
e062d0cd-88d3-4bd1-b34f-3c28bceec98e,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0003398401,HYPERA S.A. - Platform & Technologies,fc6dfc5b-5489-4385-ac4c-d73b9bd8b383,Active,
64b97b28-3b55-485c-8587-5f2f7a23b147,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001187623,KNIPEX-Werk C.Gustav Putsch KG,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
1f3ac3ec-ecfa-4ac4-b097-ad5f9a3ebc56,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001087053,GEZE GmbH,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
8c5181ff-f98c-4ba6-a333-5695182f3087,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0031150303,PAYMENTS.CC Coaching & Consulting,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
63723b33-15e5-4385-afa6-a9a0d4ca3bce,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0050043360,GUILTFREE INDUSTRIES LIMITED,d95e0c13-4db9-4eef-8327-bb22fc6fd5ef,Active,
1d3eef2e-e306-47e6-b9c7-1f1f677ea46e,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0000880667,Kingfisher Information Technology,c743e6f1-405d-421d-9f36-2fbf6e0cb02f,Active,
a97f2c8d-bfa2-4e71-a6a2-4593f08a3711,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001163496,LAGARDERE SPORTS AND ENTERTAINMENT - Platform & Technologies,c9d7335e-722c-4978-add5-c835e1808b28,Active,
e2470c00-235a-4473-9657-a6515baf6da2,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0050067223,Senkron Sistem Danismanlik Ltd. Sti.,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
b6d461d4-c717-4c02-bf25-75cd5c7ada5d,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001244061,Rheem Australia Pty Ltd,4492e0f8-2948-43a7-b3a6-a08409d03822,Active,
ed4e1d4c-734f-4275-ad19-840ae45deb44,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0014482583,Intelsys OU,0cb49ac0-f4ec-4bdb-a23b-66301130887c,Active,
ab0b98aa-19c3-4dea-b2f9-8c0bfc3b61a0,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0000165908,The Davey Tree Expert Company,f963df2f-da3f-4148-a0f8-6c127aded621,Active,
53c9efa1-279d-4b50-9ca5-d38a0e8da27a,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0010583796,Wala'a Insurance - Platform & Technologies,56e92ece-8a84-4801-95a0-38549b1cb3c2,Active,
0b7f2489-491d-407b-95a4-35497e6a26ef,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0009545244,Kurt Obermeier GmbH & Co. KG,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
cbaa58bc-efd5-42b7-adb4-ccf31be051f8,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001097350,Mosca GmbH,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
0b60dfbe-20ef-4dc6-a33b-f6b1306831fb,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0018160877,BuildingCenter S.A.U. - Platform & Technologies,e146ea07-00ac-4a68-b071-26e0f2a609ca,Active,
d856c139-0a8c-4f5a-9842-28d509708f48,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0026221424,Shanghai  Junshi Biosciences Co. LTD,e7608ca8-b399-4ede-8247-7371c7f890f3,Active,
d0f06fc8-75fd-414f-b88e-553a77e53e5e,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0050070818,ANKUTSAN ANTALYA KUTU SANAYI OLUKLU MUKA,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
f26abb8b-a8d2-40fa-a8b0-1c9fff83c42e,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0000169281,Benjamin Moore & Co,5dde88dc-1d6d-4b8b-a563-20cfb6692991,Active,
ccba0bef-d144-4510-b6b8-c9f92da97ca0,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0003775789,SOLIZE Corporation,b12c3990-f13a-4724-87a9-563cacc72d62,Active,
5c7df4a0-a13a-484c-b049-afb03af7f756,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001195323,BIOMERIEUX SA,7415e82a-9b8e-4e4a-810a-28f8e78cbd58,Active,
6ed8be4c-c83d-4c0e-a0f2-e7f95d29b953,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001089608,CAPGEMINI FRANCE - Platform & Technologies,c9d7335e-722c-4978-add5-c835e1808b28,Active,
99b7d141-a12a-4c1f-8f07-1c1e733a3045,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0050094813,Retail Estates NV,cf73be2c-05c4-4ce2-932f-69cc8d0e35ef,Active,
f9142b70-f324-4896-8708-43d122d49681,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0013054377,cBEYONData LLC.,5dde88dc-1d6d-4b8b-a563-20cfb6692991,Active,
0d2a6a29-e743-4ba9-b737-8b62d7761ca0,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0014555977,Trans Adriatic Pipeline AG,efa2b126-e8d4-43da-a24c-f0c864a40a53,Active,
14eb5e20-f7ea-4e11-a2d2-1d03bb82ceec,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001119400,Kanton Aargau - Platform & Technologies,3b1a865b-a4b9-4141-b4f3-5f32fe273605,Active,
eb5159d0-9611-48cf-b349-a01985320f17,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0004973901,Canac-Marquis Grenier Ltée,33fb58ac-221b-43a4-988e-c284b848013c,Active,
f82444c2-3df8-43e2-afdc-cc9d2bf8753e,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0019690302,DNOW L.P.,3c954c5b-6edd-4cda-a997-5957a2f51f84,Active,
7e674863-98e8-473f-befe-eb3beb29a7c7,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0030984609,FBTM,f963df2f-da3f-4148-a0f8-6c127aded621,Active,
7cf0788f-0781-469e-ab48-b4f17da62bfd,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0000180667,Bristlecone Inc.,3c954c5b-6edd-4cda-a997-5957a2f51f84,Active,
7f667973-8d24-4669-af25-4d880e906ea0,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0027740445,Micro Focus Limited - Platform & Technologies,1251271f-5b56-4996-b911-0f69352df259,Active,
6200e52c-249f-47e3-9adc-3af2f3575ced,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0010066266,Replicon Inc,33fb58ac-221b-43a4-988e-c284b848013c,Active,
64c534e4-9f0e-4884-88df-3f804761efe7,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001134246,AMX ARGENTINA S.A.,07002277-622e-4cdf-9a92-d17969b1faa7,Active,
21c688cc-897b-4436-a135-ef0b257a0483,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0012387223,Sonker Bunkering Company S.A.E.,a027929f-970b-4e86-b3b5-5b62521c3603,Active,
a1f0d55e-cd60-407f-b042-d1aa5640a058,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0016406055,Isagro (Asia) Agrochemicals Pvt Limited,d95e0c13-4db9-4eef-8327-bb22fc6fd5ef,Active,
ae8bb5fa-ab11-452e-9d74-65326c77e5ec,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0016234960,O Boticario Franchising Ltda - Platform & Technologies,fc6dfc5b-5489-4385-ac4c-d73b9bd8b383,Active,
68bd0290-3f56-4cdb-850a-5d6e721308f8,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0004367576,WALDNER Holding GmbH & Co. KG,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
79647c6f-5467-473b-8ff3-1f0ba4176cd2,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001122054,Aerovias Del Continente Americano S.A.,5e99f11a-c4f2-427b-9739-40162cc37463,Active,
41f065ce-85d3-4581-b0e0-0b11341974a4,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0050004077,BANTBORU San. Tic. A.S.,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
dbf67169-c907-429b-b704-7d10b2b7e042,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001110287,Renault do Brasil S.A. - Platform & Technologies,fc6dfc5b-5489-4385-ac4c-d73b9bd8b383,Active,
17fa3448-222d-48a8-9949-33ebfdbdcee6,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0000032036,KLM Royal Dutch Airlines N.V.,92ab9a0a-d52f-40e3-87c2-862c2e0a0b00,Active,
1675b220-1fd7-465a-b7e9-5340cf9ba9de,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001227920,Swissgrid AG,efa2b126-e8d4-43da-a24c-f0c864a40a53,Active,
04b9a5a3-13e1-4820-9b32-6d0a50699828,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0011996866,FITMAN S.L.,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
d1709d20-8319-4ae5-855c-08b2cd0bf17e,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001163475,SAVENCIA SA. - Platform & Technologies,c9d7335e-722c-4978-add5-c835e1808b28,Active,
557cbe46-abd5-422c-85ba-073330afdac6,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0031144255,Isola USA Corp.,3d619773-7c84-4971-8def-cdcd761ac710,Active,
0a9c6bdf-1318-4404-8bf3-785be870ceb8,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0000172289,PepsiCo Inc,5dde88dc-1d6d-4b8b-a563-20cfb6692991,Active,
1a22a0f2-551a-4ea2-abec-668a5ab4febf,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0003025050,Yazaki North America Inc.,f963df2f-da3f-4148-a0f8-6c127aded621,Active,
84451515-a813-4cc9-b14b-9d8e22aebe86,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0003537082,ADD d.o.o Ljubljana,60b607bf-c266-4a7e-abe4-926bfff5534d,Active,
bfc0c802-12e8-46d0-9345-9b79673ed462,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0004213999,GRUPO HERMANOS MARTIN S.A.,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
e0a81553-1903-4e21-b5b5-bf725e4dd4d8,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0050071439,modum.io AG - Platform & Technologies,3b1a865b-a4b9-4141-b4f3-5f32fe273605,Active,
a283f4f1-f324-4cbb-8eac-119bc9932dca,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001084361,Wieland-Werke AG,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
3d96061e-01fa-4d54-a851-651dc426d9cf,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0004172427,Saudi Electricity Company (SEC),bb463801-f7a3-4caf-8bdc-5061475aded3,Active,
a6aa422a-f75c-456e-bc71-d2ed9f8f3a7d,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001169324,Gorenje gospodinjski aparati d.o.o.,60b607bf-c266-4a7e-abe4-926bfff5534d,Active,
b105c363-05b0-41ff-bc0a-8b3a94165b83,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0016755294,SCS SEVEN IT,cf73be2c-05c4-4ce2-932f-69cc8d0e35ef,Active,
e00138a9-b2be-47ee-9a71-bb60123d472f,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0017709830,PROAKTIVO SERVICIOS GENERALES SL,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
4b95dfb8-32d3-4196-b4ed-d0cd2bd38db8,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0007444136,ORSYS - Platform & Technologies,c9d7335e-722c-4978-add5-c835e1808b28,Active,
fc489510-f44d-4212-bb2e-0bcce2ec7b63,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0007137920,Plus-IT AG,efa2b126-e8d4-43da-a24c-f0c864a40a53,Active,
aec59700-57f3-4da4-b6cd-67df91b7e0e3,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001220434,Industrias Haceb S.A.,5e99f11a-c4f2-427b-9739-40162cc37463,Active,
44bf3dc0-4df8-4a89-8cdb-bdc1ea64b432,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0007142780,Business Design IKE,baf7b11f-ed96-40f9-8dec-5c604ca035c6,Active,
e3ac4422-d752-4171-8a1c-dd68793c420b,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0014581993,Excellis Interactive,5dde88dc-1d6d-4b8b-a563-20cfb6692991,Active,
e7ad432c-3bd0-4daf-b685-1c13b521e4fc,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001243544,TAP Manutenção e Engenharia Brasil S.A. - Platform & Technologies,fc6dfc5b-5489-4385-ac4c-d73b9bd8b383,Active,
a9e596f9-3214-4a31-b5ce-fb567705cfd9,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001093722,apetito AG,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
26b6f5f1-e169-4fd9-bed4-bb2944a1918a,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0011610335,Cellnex Telecom S.A.,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
789f93cd-ba0a-420c-8b20-0e9f701aaee2,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0012040521,KIRAN HOLDING,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
06f71dc4-4270-4669-a9d5-389cc76c9c7f,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0027779983,Technology Management Associates Inc - Platform & Technologies,901a8cb5-7d80-4659-9db0-570fea452dcc,Active,
0aabaaac-b3e6-48bd-abbc-facf4b2e5a0b,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0050185953,Enel Global Services S.r.l.,baf7b11f-ed96-40f9-8dec-5c604ca035c6,Active,
034c0e10-05f3-4dbb-8c5b-10d51a6e0ede,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001085151,Webasto Roof & Components SE,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
244d9f53-25b3-4b78-936e-7f74442a368e,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001128615,MAPAL Fabrik für Präzisions-,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
5ead2816-486e-485e-acc1-99455c5d6386,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0004343590,W.A.G. payment solutions a.s.,60b607bf-c266-4a7e-abe4-926bfff5534d,Active,
f195da14-fac8-4eb3-b65e-b77cf54109d6,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0000161859,IBM Brasil - Indústria Máquinas - Platform & Technologies,fc6dfc5b-5489-4385-ac4c-d73b9bd8b383,Active,
b9c596c4-6d08-4dad-b5aa-9fac7ac051a3,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0011940393,Cacola Embalagens Ltda,7c378a7c-a04e-4645-bc08-46c2cf1e6fb6,Active,
dd374ce1-8d9a-42c8-9a65-66c0e81d86ee,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001089901,cronos Unternehmensberatung GmbH,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
08f3d76a-5e93-4b51-8689-8abb7ab4d49a,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001187262,NOVO Business Consultants AG,efa2b126-e8d4-43da-a24c-f0c864a40a53,Active,
b0b42bef-f8e4-4675-979d-c77a79773e0b,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0023072756,Delaware Consulting Hungary Kft,60b607bf-c266-4a7e-abe4-926bfff5534d,Active,
a30e34c2-6f57-465a-bb71-ad8a6e022e4b,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001227637,Mitsubishi Electric Information,b12c3990-f13a-4724-87a9-563cacc72d62,Active,
424b09ff-9183-416e-ae04-2bf44975691c,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001229898,University of Surrey,c743e6f1-405d-421d-9f36-2fbf6e0cb02f,Active,
f38e8755-4fed-4747-a35c-a2d3b3678633,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0050087131,OG Intcom solucoes em TI SA - Platform & Technologies,fc6dfc5b-5489-4385-ac4c-d73b9bd8b383,Active,
73e3ffb0-e405-4d06-bb32-b613b955ad87,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0003134269,Juhayna Food Industries,a027929f-970b-4e86-b3b5-5b62521c3603,Active,
045d8958-0144-4fab-a63a-e5adda29905f,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0026952125,LibeUp S.L.,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
d2ebe7a1-f774-42d4-814c-ac6885a8903e,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001129346,Generali Deutschland AG,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
1a5ccba1-b587-4e60-9675-4bcbe6479c46,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001230236,Kristianstad Kommun,0cb49ac0-f4ec-4bdb-a23b-66301130887c,Active,
bc27dba1-1aed-4b39-981d-d9d1dcdbf8d5,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0000210080,Woodgrain Millwork Inc.,3d619773-7c84-4971-8def-cdcd761ac710,Active,
93f0b21e-4a3e-4099-86f4-345e5ce75260,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0021425213,Tenti Tecnologia e Engenharia S.A. - Platform & Technologies,fc6dfc5b-5489-4385-ac4c-d73b9bd8b383,Active,
15cc1828-436c-4678-8408-1e023a53eb61,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0018498589,AmDhan Ltd,c743e6f1-405d-421d-9f36-2fbf6e0cb02f,Active,
49c10220-45aa-481d-b780-2586df5d2d10,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001095211,Westag AG,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
2128a82c-3ef6-4a87-80f4-324296828919,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001093006,Orient Overseas Container Line Limited,92d39fa1-7b2c-4ef0-8a1f-99e4eb340ed5,Active,
1e307ac7-674b-44aa-b618-e23ef77305ef,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0025716362,BEYOND TECHNOLOGIES,7415e82a-9b8e-4e4a-810a-28f8e78cbd58,Active,
39d41a82-43e7-4b5e-a8b1-3b911409478d,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0010702364,Hapvida Assistencia Medica Ltda,7c378a7c-a04e-4645-bc08-46c2cf1e6fb6,Active,
afdb2d2e-09bd-4338-8045-9b32ae081a11,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0020717637,Dentsu Aegis London Limited - Platform & Technologies,1251271f-5b56-4996-b911-0f69352df259,Active,
26d5bded-5f0f-450f-b244-c84ad8b15049,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0050198030,DMA Solutions GmbH,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
e5c6bafc-ece5-4c94-885b-41e90b664f65,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0024284368,PETROFER ENDUSTRIYEL YAGLAR SANAYI VE TI,d79cad13-6b6d-4552-b3af-bd0c70481cf1,Active,
b312fe5d-ceb2-4a0f-988f-9cd099602fb2,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001252198,Valorem S.A.S,5e99f11a-c4f2-427b-9739-40162cc37463,Active,
302e4336-ca7d-42ed-8a3a-9f1e7460e8e7,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0029056637,Finverity Ltd - Platform & Technologies,1251271f-5b56-4996-b911-0f69352df259,Active,
b4f6a67a-7622-46a2-8bf7-f7ed2c611a3b,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0007826823,Khatib & Alami,a027929f-970b-4e86-b3b5-5b62521c3603,Active,
bc79d9b6-db46-4e28-ab7a-dab7fdc152dd,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001112697,Inchcape Management (Services) Ltd,c743e6f1-405d-421d-9f36-2fbf6e0cb02f,Active,
674768c9-bbd6-42ef-b52c-92d8b5f78c0c,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0003617424,avantum consult GmbH,b18e9bd3-e8b4-4295-bd5f-47317ffe6318,Active,
42ec29dd-e35b-49c9-b9bd-94001894a6dc,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0000160445,Københavns Lufthavne A/S,0cb49ac0-f4ec-4bdb-a23b-66301130887c,Active,
ec818c77-796a-47d4-a67f-045f16c7d1a8,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0015468197,INSEPTI,7415e82a-9b8e-4e4a-810a-28f8e78cbd58,Active,
fee6146b-e71e-4ae5-a5d3-d24f60ab7197,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0006619242,Hagleitner Hygiene - Platform & Technologies,aec0d4fb-4fab-4042-a446-66a751a87ead,Active,
fb774ac0-7f2b-4f7f-b32e-a056c667c901,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0001089964,T-Systems Austria GesmbH,60b607bf-c266-4a7e-abe4-926bfff5534d,Active,
1aba3e49-eac6-4197-a074-f7507f8fdb7d,2022-02-22 13:00:44.4080000,anonymous,2022-02-22 13:00:44.4080000,anonymous,0020126214,Babcock Corporate Services Limited,c743e6f1-405d-421d-9f36-2fbf6e0cb02f,Active,
